DATE,STATION,TOWN,PLACE,HSUN,RADMAX,RADAVG
2015-02-07,TP42,Torre Pacheco,Torre Blanca,13.0,1096.0,288.47
2015-03-07,TP42,Torre Pacheco,Torre Blanca,11.0,1161.0,273.91
2015-04-07,TP42,Torre Pacheco,Torre Blanca,12.0,957.0,333.41
2015-05-07,TP42,Torre Pacheco,Torre Blanca,12.0,941.0,329.45
2015-06-07,TP42,Torre Pacheco,Torre Blanca,12.0,954.0,331.78
2015-07-07,TP42,Torre Pacheco,Torre Blanca,12.0,947.0,329.29
2015-08-07,TP42,Torre Pacheco,Torre Blanca,12.0,931.0,318.72
2015-09-07,TP42,Torre Pacheco,Torre Blanca,12.0,944.0,317.12
2015-10-07,TP42,Torre Pacheco,Torre Blanca,12.0,929.0,315.35
2015-11-07,TP42,Torre Pacheco,Torre Blanca,12.0,1166.0,310.59
2015-12-07,TP42,Torre Pacheco,Torre Blanca,12.0,955.0,329.9
2015-07-13,TP42,Torre Pacheco,Torre Blanca,12.0,943.0,323.75
2015-07-14,TP42,Torre Pacheco,Torre Blanca,12.0,952.0,326.95
2015-07-15,TP42,Torre Pacheco,Torre Blanca,12.0,935.0,323.12
2015-07-16,TP42,Torre Pacheco,Torre Blanca,12.0,935.0,323.11
2015-07-17,TP42,Torre Pacheco,Torre Blanca,12.0,1085.0,293.62
2015-07-18,TP42,Torre Pacheco,Torre Blanca,12.0,970.0,309.96
2015-07-19,TP42,Torre Pacheco,Torre Blanca,12.0,943.0,306.46
2015-07-20,TP42,Torre Pacheco,Torre Blanca,12.0,918.0,311.56
2015-07-21,TP42,Torre Pacheco,Torre Blanca,12.0,926.0,316.31
2015-07-22,TP42,Torre Pacheco,Torre Blanca,11.0,921.0,301.38
2015-07-23,TP42,Torre Pacheco,Torre Blanca,12.0,925.0,314.04
2015-07-24,TP42,Torre Pacheco,Torre Blanca,12.0,928.0,312.46
2015-07-25,TP42,Torre Pacheco,Torre Blanca,12.0,945.0,309.32
2015-07-26,TP42,Torre Pacheco,Torre Blanca,12.0,930.0,299.96
2015-07-27,TP42,Torre Pacheco,Torre Blanca,12.0,932.0,315.85
2015-07-28,TP42,Torre Pacheco,Torre Blanca,11.0,1117.0,272.65
2015-07-29,TP42,Torre Pacheco,Torre Blanca,12.0,894.0,286.32
2015-07-30,TP42,Torre Pacheco,Torre Blanca,11.0,1109.0,268.99
2015-07-31,TP42,Torre Pacheco,Torre Blanca,11.0,1064.0,183.16
2015-01-08,TP42,Torre Pacheco,Torre Blanca,12.0,1084.0,282.0
2015-02-08,TP42,Torre Pacheco,Torre Blanca,11.0,1161.0,270.18
2015-03-08,TP42,Torre Pacheco,Torre Blanca,12.0,948.0,295.98
2015-04-08,TP42,Torre Pacheco,Torre Blanca,11.0,1157.0,279.59
2015-05-08,TP42,Torre Pacheco,Torre Blanca,12.0,982.0,277.01
2015-06-08,TP42,Torre Pacheco,Torre Blanca,9.0,771.0,218.29
2015-07-08,TP42,Torre Pacheco,Torre Blanca,10.0,818.0,229.27
2015-08-08,TP42,Torre Pacheco,Torre Blanca,10.0,1165.0,192.94
2015-10-08,TP42,Torre Pacheco,Torre Blanca,11.0,948.0,212.86
2015-11-08,TP42,Torre Pacheco,Torre Blanca,11.0,1157.0,186.11
2015-12-08,TP42,Torre Pacheco,Torre Blanca,11.0,884.0,289.36
2015-08-13,TP42,Torre Pacheco,Torre Blanca,12.0,934.0,284.88
2015-08-14,TP42,Torre Pacheco,Torre Blanca,12.0,935.0,308.06
2015-08-15,TP42,Torre Pacheco,Torre Blanca,11.0,1038.0,211.62
2015-08-16,TP42,Torre Pacheco,Torre Blanca,12.0,1017.0,261.33
2015-08-17,TP42,Torre Pacheco,Torre Blanca,12.0,891.0,293.66
2015-08-18,TP42,Torre Pacheco,Torre Blanca,12.0,917.0,280.67
2015-08-19,TP42,Torre Pacheco,Torre Blanca,10.0,1085.0,265.05
2015-08-20,TP42,Torre Pacheco,Torre Blanca,12.0,1057.0,286.45
2015-08-21,TP42,Torre Pacheco,Torre Blanca,12.0,1028.0,279.54
2015-08-22,TP42,Torre Pacheco,Torre Blanca,12.0,1073.0,286.01
2015-08-23,TP42,Torre Pacheco,Torre Blanca,11.0,1042.0,265.81
2015-08-24,TP42,Torre Pacheco,Torre Blanca,12.0,886.0,286.97
2015-08-25,TP42,Torre Pacheco,Torre Blanca,12.0,1061.0,265.94
2015-08-26,TP42,Torre Pacheco,Torre Blanca,11.0,942.0,270.8
2015-08-27,TP42,Torre Pacheco,Torre Blanca,12.0,878.0,285.22
2015-08-28,TP42,Torre Pacheco,Torre Blanca,11.0,934.0,267.02
2015-08-29,TP42,Torre Pacheco,Torre Blanca,10.0,1019.0,255.72
2015-08-30,TP42,Torre Pacheco,Torre Blanca,10.0,951.0,240.11
2015-08-31,TP42,Torre Pacheco,Torre Blanca,9.0,773.0,192.26
2015-01-09,TP42,Torre Pacheco,Torre Blanca,10.0,877.0,193.84
2015-02-09,TP42,Torre Pacheco,Torre Blanca,11.0,858.0,252.18
2015-03-09,TP42,Torre Pacheco,Torre Blanca,11.0,920.0,258.6
2015-04-09,TP42,Torre Pacheco,Torre Blanca,10.0,1166.0,174.26
2015-07-09,TP42,Torre Pacheco,Torre Blanca,9.0,915.0,108.94
2015-08-09,TP42,Torre Pacheco,Torre Blanca,10.0,974.0,217.24
2015-09-09,TP42,Torre Pacheco,Torre Blanca,10.0,1028.0,226.4
2015-10-09,TP42,Torre Pacheco,Torre Blanca,10.0,839.0,223.41
2015-11-09,TP42,Torre Pacheco,Torre Blanca,10.0,863.0,229.89
2015-09-13,TP42,Torre Pacheco,Torre Blanca,10.0,913.0,233.07
2015-09-14,TP42,Torre Pacheco,Torre Blanca,10.0,923.0,256.44
2015-09-15,TP42,Torre Pacheco,Torre Blanca,10.0,834.0,251.26
2015-09-16,TP42,Torre Pacheco,Torre Blanca,10.0,830.0,256.14
2015-09-17,TP42,Torre Pacheco,Torre Blanca,10.0,949.0,246.96
2015-09-18,TP42,Torre Pacheco,Torre Blanca,10.0,1012.0,232.48
2015-09-19,TP42,Torre Pacheco,Torre Blanca,10.0,1230.0,212.35
2015-09-20,TP42,Torre Pacheco,Torre Blanca,10.0,819.0,245.45
2015-09-21,TP42,Torre Pacheco,Torre Blanca,10.0,937.0,218.84
2015-09-22,TP42,Torre Pacheco,Torre Blanca,10.0,792.0,237.22
2015-09-23,TP42,Torre Pacheco,Torre Blanca,10.0,933.0,223.2
2015-09-24,TP42,Torre Pacheco,Torre Blanca,10.0,966.0,224.57
2015-09-25,TP42,Torre Pacheco,Torre Blanca,10.0,787.0,233.08
2015-09-26,TP42,Torre Pacheco,Torre Blanca,10.0,833.0,205.88
2015-09-27,TP42,Torre Pacheco,Torre Blanca,10.0,900.0,206.78
2015-09-28,TP42,Torre Pacheco,Torre Blanca,10.0,966.0,214.58
2015-09-30,TP42,Torre Pacheco,Torre Blanca,10.0,770.0,222.24
2015-01-10,TP42,Torre Pacheco,Torre Blanca,10.0,918.0,205.43
2015-02-10,TP42,Torre Pacheco,Torre Blanca,10.0,768.0,220.07
2015-03-10,TP42,Torre Pacheco,Torre Blanca,9.0,822.0,110.76
2015-04-10,TP42,Torre Pacheco,Torre Blanca,10.0,940.0,145.75
2015-06-10,TP42,Torre Pacheco,Torre Blanca,9.0,907.0,203.5
2015-07-10,TP42,Torre Pacheco,Torre Blanca,9.0,1033.0,178.3
2015-08-10,TP42,Torre Pacheco,Torre Blanca,10.0,715.0,129.15
2015-09-10,TP42,Torre Pacheco,Torre Blanca,9.0,925.0,195.09
2015-10-10,TP42,Torre Pacheco,Torre Blanca,10.0,891.0,201.95
2015-11-10,TP42,Torre Pacheco,Torre Blanca,10.0,1044.0,172.1
2015-12-10,TP42,Torre Pacheco,Torre Blanca,9.0,920.0,195.3
2015-10-13,TP42,Torre Pacheco,Torre Blanca,9.0,891.0,166.57
2015-10-15,TP42,Torre Pacheco,Torre Blanca,10.0,841.0,188.18
2015-10-17,TP42,Torre Pacheco,Torre Blanca,9.0,923.0,147.38
2015-10-18,TP42,Torre Pacheco,Torre Blanca,9.0,855.0,163.81
2015-10-19,TP42,Torre Pacheco,Torre Blanca,9.0,703.0,158.94
2015-10-22,TP42,Torre Pacheco,Torre Blanca,9.0,666.6,183.56
2015-10-27,TP42,Torre Pacheco,Torre Blanca,9.0,758.0,134.08
2015-10-28,TP42,Torre Pacheco,Torre Blanca,9.0,808.0,151.87
2015-10-29,TP42,Torre Pacheco,Torre Blanca,9.0,610.1,164.52
2015-10-30,TP42,Torre Pacheco,Torre Blanca,9.0,613.2,160.73
2015-10-31,TP42,Torre Pacheco,Torre Blanca,9.0,791.0,128.09
2015-03-11,TP42,Torre Pacheco,Torre Blanca,9.0,614.3,158.42
2015-05-11,TP42,Torre Pacheco,Torre Blanca,9.0,587.6,148.91
2015-06-11,TP42,Torre Pacheco,Torre Blanca,9.0,565.4,151.52
2016-02-16,TP42,Torre Pacheco,Torre Blanca,9.0,691.7,184.97
2016-02-17,TP42,Torre Pacheco,Torre Blanca,9.0,705.0,189.49
2016-02-22,TP42,Torre Pacheco,Torre Blanca,9.0,669.9,161.0
2016-02-23,TP42,Torre Pacheco,Torre Blanca,9.0,681.6,183.93
2016-02-24,TP42,Torre Pacheco,Torre Blanca,9.0,779.0,170.09
2016-02-25,TP42,Torre Pacheco,Torre Blanca,10.0,814.0,203.82
2016-02-26,TP42,Torre Pacheco,Torre Blanca,9.0,764.0,147.29
2016-02-28,TP42,Torre Pacheco,Torre Blanca,9.0,823.0,121.64
2016-02-29,TP42,Torre Pacheco,Torre Blanca,10.0,813.0,201.55
2016-01-03,TP42,Torre Pacheco,Torre Blanca,10.0,761.0,217.65
2016-02-03,TP42,Torre Pacheco,Torre Blanca,10.0,822.0,218.34
2016-03-03,TP42,Torre Pacheco,Torre Blanca,10.0,763.0,211.38
2016-04-03,TP42,Torre Pacheco,Torre Blanca,10.0,849.0,217.61
2016-05-03,TP42,Torre Pacheco,Torre Blanca,9.0,792.0,207.12
2016-06-03,TP42,Torre Pacheco,Torre Blanca,10.0,922.0,221.05
2016-08-03,TP42,Torre Pacheco,Torre Blanca,10.0,1004.0,203.12
2016-09-03,TP42,Torre Pacheco,Torre Blanca,10.0,762.0,159.22
2016-10-03,TP42,Torre Pacheco,Torre Blanca,10.0,989.0,207.79
2016-11-03,TP42,Torre Pacheco,Torre Blanca,10.0,845.0,231.89
2016-12-03,TP42,Torre Pacheco,Torre Blanca,10.0,889.0,233.02
2016-03-13,TP42,Torre Pacheco,Torre Blanca,10.0,945.0,226.1
2016-03-14,TP42,Torre Pacheco,Torre Blanca,10.0,950.0,232.05
2016-03-15,TP42,Torre Pacheco,Torre Blanca,10.0,930.0,177.03
2016-03-16,TP42,Torre Pacheco,Torre Blanca,10.0,1075.0,191.35
2016-03-17,TP42,Torre Pacheco,Torre Blanca,10.0,961.0,236.6
2016-03-19,TP42,Torre Pacheco,Torre Blanca,10.0,1010.0,190.71
2016-03-20,TP42,Torre Pacheco,Torre Blanca,10.0,941.0,252.41
2016-03-23,TP42,Torre Pacheco,Torre Blanca,10.0,976.0,257.76
2016-03-24,TP42,Torre Pacheco,Torre Blanca,10.0,855.0,260.22
2016-03-25,TP42,Torre Pacheco,Torre Blanca,10.0,916.0,246.89
2016-03-26,TP42,Torre Pacheco,Torre Blanca,10.0,904.0,248.73
2016-03-27,TP42,Torre Pacheco,Torre Blanca,10.0,941.0,244.27
2016-03-28,TP42,Torre Pacheco,Torre Blanca,9.0,980.0,233.51
2016-03-29,TP42,Torre Pacheco,Torre Blanca,10.0,874.0,272.15
2016-03-30,TP42,Torre Pacheco,Torre Blanca,10.0,966.0,238.79
2016-03-31,TP42,Torre Pacheco,Torre Blanca,10.0,988.0,241.2
2016-01-04,TP42,Torre Pacheco,Torre Blanca,10.0,900.0,277.38
2016-02-04,TP42,Torre Pacheco,Torre Blanca,10.0,956.0,276.13
2016-03-04,TP42,Torre Pacheco,Torre Blanca,11.0,1101.0,210.89
2016-04-04,TP42,Torre Pacheco,Torre Blanca,9.0,1114.0,154.36
2016-05-04,TP42,Torre Pacheco,Torre Blanca,10.0,1156.0,133.69
2016-07-04,TP42,Torre Pacheco,Torre Blanca,11.0,858.0,262.46
2016-09-04,TP42,Torre Pacheco,Torre Blanca,12.0,921.0,296.55
2016-04-13,TP42,Torre Pacheco,Torre Blanca,12.0,1134.0,278.37
2016-04-14,TP42,Torre Pacheco,Torre Blanca,12.0,930.0,301.65
2016-04-15,TP42,Torre Pacheco,Torre Blanca,12.0,875.0,208.82
2016-04-16,TP42,Torre Pacheco,Torre Blanca,11.0,1069.0,279.58
2016-04-17,TP42,Torre Pacheco,Torre Blanca,12.0,1019.0,282.59
2016-04-18,TP42,Torre Pacheco,Torre Blanca,10.0,1118.0,158.44
2016-04-19,TP42,Torre Pacheco,Torre Blanca,12.0,1167.0,272.73
2016-04-20,TP42,Torre Pacheco,Torre Blanca,10.0,1024.0,209.16
2016-04-21,TP42,Torre Pacheco,Torre Blanca,12.0,999.0,311.28
2016-04-22,TP42,Torre Pacheco,Torre Blanca,9.0,1224.0,136.59
2016-04-23,TP42,Torre Pacheco,Torre Blanca,10.0,1292.0,253.98
2016-04-24,TP42,Torre Pacheco,Torre Blanca,12.0,951.0,316.08
2016-04-25,TP42,Torre Pacheco,Torre Blanca,12.0,1321.0,265.95
2016-04-26,TP42,Torre Pacheco,Torre Blanca,12.0,963.0,297.16
2016-04-27,TP42,Torre Pacheco,Torre Blanca,11.0,1282.0,265.56
2016-04-28,TP42,Torre Pacheco,Torre Blanca,10.0,976.0,210.71
2016-04-30,TP42,Torre Pacheco,Torre Blanca,11.0,1249.0,219.12
2016-01-05,TP42,Torre Pacheco,Torre Blanca,12.0,1088.0,305.15
2016-02-05,TP42,Torre Pacheco,Torre Blanca,12.0,981.0,335.03
2016-03-05,TP42,Torre Pacheco,Torre Blanca,12.0,996.0,338.79
2016-04-05,TP42,Torre Pacheco,Torre Blanca,11.0,1088.0,312.91
2016-05-05,TP42,Torre Pacheco,Torre Blanca,9.0,1300.0,151.78
2016-06-05,TP42,Torre Pacheco,Torre Blanca,11.0,1359.0,195.06
2016-07-05,TP42,Torre Pacheco,Torre Blanca,12.0,1338.0,262.45
2016-08-05,TP42,Torre Pacheco,Torre Blanca,10.0,1205.0,188.53
2016-10-05,TP42,Torre Pacheco,Torre Blanca,9.0,999.0,153.85
2016-11-05,TP42,Torre Pacheco,Torre Blanca,11.0,1273.0,284.08
2016-12-05,TP42,Torre Pacheco,Torre Blanca,9.0,1253.0,247.69
2016-05-13,TP42,Torre Pacheco,Torre Blanca,11.0,1299.0,234.66
2016-05-14,TP42,Torre Pacheco,Torre Blanca,12.0,1266.0,297.63
2016-05-15,TP42,Torre Pacheco,Torre Blanca,12.0,1340.0,286.19
2016-05-16,TP42,Torre Pacheco,Torre Blanca,12.0,970.0,335.21
2016-05-17,TP42,Torre Pacheco,Torre Blanca,12.0,1149.0,299.12
2016-05-18,TP42,Torre Pacheco,Torre Blanca,10.0,992.0,271.55
2016-05-19,TP42,Torre Pacheco,Torre Blanca,12.0,966.0,331.05
2016-05-20,TP42,Torre Pacheco,Torre Blanca,12.0,981.0,340.41
2016-05-26,TP42,Torre Pacheco,Torre Blanca,12.0,1176.0,314.0
2016-05-27,TP42,Torre Pacheco,Torre Blanca,12.0,1069.0,328.32
2016-05-28,TP42,Torre Pacheco,Torre Blanca,12.0,1238.0,283.95
2016-05-29,TP42,Torre Pacheco,Torre Blanca,12.0,1237.0,343.46
2016-05-30,TP42,Torre Pacheco,Torre Blanca,12.0,1172.0,327.88
2016-05-31,TP42,Torre Pacheco,Torre Blanca,12.0,991.0,339.73
2016-01-06,TP42,Torre Pacheco,Torre Blanca,12.0,974.0,345.89
2016-02-06,TP42,Torre Pacheco,Torre Blanca,12.0,1010.0,341.61
2016-03-06,TP42,Torre Pacheco,Torre Blanca,12.0,1299.0,305.68
2016-04-06,TP42,Torre Pacheco,Torre Blanca,12.0,1008.0,327.05
2016-05-06,TP42,Torre Pacheco,Torre Blanca,12.0,999.0,314.32
2016-06-06,TP42,Torre Pacheco,Torre Blanca,11.0,983.0,316.6
2016-07-06,TP42,Torre Pacheco,Torre Blanca,12.0,1042.0,345.41
2016-08-06,TP42,Torre Pacheco,Torre Blanca,12.0,967.0,342.55
2016-09-06,TP42,Torre Pacheco,Torre Blanca,12.0,951.0,330.37
2016-10-06,TP42,Torre Pacheco,Torre Blanca,12.0,964.0,322.26
2016-11-06,TP42,Torre Pacheco,Torre Blanca,12.0,1251.0,269.74
2016-12-06,TP42,Torre Pacheco,Torre Blanca,12.0,988.0,297.13
2016-06-13,TP42,Torre Pacheco,Torre Blanca,12.0,957.0,342.79
2016-06-14,TP42,Torre Pacheco,Torre Blanca,12.0,963.0,344.44
2016-06-15,TP42,Torre Pacheco,Torre Blanca,12.0,973.0,336.86
2016-06-16,TP42,Torre Pacheco,Torre Blanca,12.0,1270.0,300.86
2016-06-17,TP42,Torre Pacheco,Torre Blanca,12.0,1160.0,347.1
2016-06-18,TP42,Torre Pacheco,Torre Blanca,12.0,1060.0,317.12
2016-06-19,TP42,Torre Pacheco,Torre Blanca,12.0,1149.0,319.29
2016-06-20,TP42,Torre Pacheco,Torre Blanca,12.0,980.0,348.3
2016-06-21,TP42,Torre Pacheco,Torre Blanca,13.0,977.0,349.82
2016-06-22,TP42,Torre Pacheco,Torre Blanca,13.0,971.0,348.99
2016-06-23,TP42,Torre Pacheco,Torre Blanca,12.0,971.0,346.02
2016-06-24,TP42,Torre Pacheco,Torre Blanca,12.0,946.0,333.76
2016-06-25,TP42,Torre Pacheco,Torre Blanca,12.0,950.0,326.9
2016-06-26,TP42,Torre Pacheco,Torre Blanca,11.0,1128.0,188.45
2016-06-27,TP42,Torre Pacheco,Torre Blanca,12.0,1113.0,297.44
2016-06-28,TP42,Torre Pacheco,Torre Blanca,9.0,1205.0,179.11
2016-06-29,TP42,Torre Pacheco,Torre Blanca,11.0,921.0,311.4
2016-06-30,TP42,Torre Pacheco,Torre Blanca,12.0,956.0,303.37
2016-01-07,TP42,Torre Pacheco,Torre Blanca,12.0,928.0,322.71
2016-02-07,TP42,Torre Pacheco,Torre Blanca,12.0,924.0,323.6
2016-03-07,TP42,Torre Pacheco,Torre Blanca,12.0,934.0,326.66
2016-04-07,TP42,Torre Pacheco,Torre Blanca,12.0,1162.0,252.06
2016-05-07,TP42,Torre Pacheco,Torre Blanca,12.0,960.0,331.24
2016-06-07,TP42,Torre Pacheco,Torre Blanca,12.0,975.0,341.48
2016-07-07,TP42,Torre Pacheco,Torre Blanca,9.0,885.0,101.33
2016-08-07,TP42,Torre Pacheco,Torre Blanca,11.0,935.0,300.25
2016-09-07,TP42,Torre Pacheco,Torre Blanca,12.0,941.0,324.09
2016-10-07,TP42,Torre Pacheco,Torre Blanca,12.0,961.0,338.56
2016-11-07,TP42,Torre Pacheco,Torre Blanca,12.0,946.0,330.45
2016-12-07,TP42,Torre Pacheco,Torre Blanca,12.0,955.0,330.18
2016-07-13,TP42,Torre Pacheco,Torre Blanca,11.0,1218.0,246.51
2016-07-14,TP42,Torre Pacheco,Torre Blanca,11.0,1189.0,268.18
2016-07-15,TP42,Torre Pacheco,Torre Blanca,12.0,1203.0,308.5
2016-07-16,TP42,Torre Pacheco,Torre Blanca,12.0,1044.0,336.57
2016-07-17,TP42,Torre Pacheco,Torre Blanca,12.0,987.0,344.3
2016-07-18,TP42,Torre Pacheco,Torre Blanca,12.0,1081.0,315.43
2016-07-19,TP42,Torre Pacheco,Torre Blanca,12.0,909.0,281.39
2016-07-20,TP42,Torre Pacheco,Torre Blanca,11.0,1152.0,211.09
2016-07-21,TP42,Torre Pacheco,Torre Blanca,12.0,852.0,277.19
2016-07-22,TP42,Torre Pacheco,Torre Blanca,12.0,953.0,309.0
2016-07-23,TP42,Torre Pacheco,Torre Blanca,12.0,1156.0,299.85
2016-07-24,TP42,Torre Pacheco,Torre Blanca,12.0,928.0,319.19
2016-07-25,TP42,Torre Pacheco,Torre Blanca,12.0,930.0,322.2
2016-07-26,TP42,Torre Pacheco,Torre Blanca,12.0,916.0,315.93
2016-07-27,TP42,Torre Pacheco,Torre Blanca,12.0,905.0,309.85
2016-07-28,TP42,Torre Pacheco,Torre Blanca,12.0,903.0,308.29
2016-07-29,TP42,Torre Pacheco,Torre Blanca,12.0,904.0,307.37
2016-07-30,TP42,Torre Pacheco,Torre Blanca,12.0,863.0,277.72
2016-07-31,TP42,Torre Pacheco,Torre Blanca,11.0,1209.0,162.16
2016-01-08,TP42,Torre Pacheco,Torre Blanca,12.0,1086.0,287.89
2016-02-08,TP42,Torre Pacheco,Torre Blanca,12.0,1050.0,303.45
2016-03-08,TP42,Torre Pacheco,Torre Blanca,12.0,925.0,308.2
2016-04-08,TP42,Torre Pacheco,Torre Blanca,12.0,923.0,309.28
2016-05-08,TP42,Torre Pacheco,Torre Blanca,12.0,1016.0,300.42
2016-06-08,TP42,Torre Pacheco,Torre Blanca,11.0,983.0,294.79
2016-07-08,TP42,Torre Pacheco,Torre Blanca,11.0,940.0,304.65
2016-08-08,TP42,Torre Pacheco,Torre Blanca,11.0,935.0,305.99
2016-09-08,TP42,Torre Pacheco,Torre Blanca,11.0,938.0,311.81
2016-11-08,TP42,Torre Pacheco,Torre Blanca,11.0,1086.0,272.87
2016-12-08,TP42,Torre Pacheco,Torre Blanca,12.0,1100.0,273.26
2016-08-13,TP42,Torre Pacheco,Torre Blanca,12.0,1058.0,292.3
2016-08-14,TP42,Torre Pacheco,Torre Blanca,12.0,935.0,300.69
2016-08-15,TP42,Torre Pacheco,Torre Blanca,11.0,845.0,264.84
2016-08-16,TP42,Torre Pacheco,Torre Blanca,9.0,1158.0,193.35
2016-08-17,TP42,Torre Pacheco,Torre Blanca,12.0,898.0,279.8
2016-08-18,TP42,Torre Pacheco,Torre Blanca,12.0,898.0,288.48
2016-08-19,TP42,Torre Pacheco,Torre Blanca,12.0,901.0,287.07
2016-08-20,TP42,Torre Pacheco,Torre Blanca,12.0,897.0,287.18
2016-08-21,TP42,Torre Pacheco,Torre Blanca,11.0,1086.0,209.5
2016-08-22,TP42,Torre Pacheco,Torre Blanca,11.0,1108.0,275.22
2016-08-23,TP42,Torre Pacheco,Torre Blanca,12.0,1032.0,287.54
2016-08-24,TP42,Torre Pacheco,Torre Blanca,11.0,930.0,295.22
2016-08-25,TP42,Torre Pacheco,Torre Blanca,11.0,916.0,293.16
2016-08-26,TP42,Torre Pacheco,Torre Blanca,11.0,898.0,278.65
2016-08-27,TP42,Torre Pacheco,Torre Blanca,11.0,853.0,255.84
2016-08-28,TP42,Torre Pacheco,Torre Blanca,10.0,815.0,247.57
2016-08-29,TP42,Torre Pacheco,Torre Blanca,11.0,988.0,249.12
2016-08-30,TP42,Torre Pacheco,Torre Blanca,10.0,964.0,246.14
2016-08-31,TP42,Torre Pacheco,Torre Blanca,10.0,991.0,243.57
2016-01-09,TP42,Torre Pacheco,Torre Blanca,11.0,958.0,246.64
2016-02-09,TP42,Torre Pacheco,Torre Blanca,11.0,874.0,256.91
2016-03-09,TP42,Torre Pacheco,Torre Blanca,11.0,879.0,272.52
2016-04-09,TP42,Torre Pacheco,Torre Blanca,10.0,852.0,262.18
2016-05-09,TP42,Torre Pacheco,Torre Blanca,10.0,838.0,247.31
2016-06-09,TP42,Torre Pacheco,Torre Blanca,10.0,856.0,256.86
2016-07-09,TP42,Torre Pacheco,Torre Blanca,10.0,839.0,257.07
2016-08-09,TP42,Torre Pacheco,Torre Blanca,10.0,847.0,261.34
2016-09-09,TP42,Torre Pacheco,Torre Blanca,10.0,837.0,254.07
2016-10-09,TP42,Torre Pacheco,Torre Blanca,10.0,868.0,256.49
2016-11-09,TP42,Torre Pacheco,Torre Blanca,10.0,949.0,228.74
2016-12-09,TP42,Torre Pacheco,Torre Blanca,10.0,867.0,230.31
2016-09-13,TP42,Torre Pacheco,Torre Blanca,10.0,1004.0,215.25
2016-09-14,TP42,Torre Pacheco,Torre Blanca,10.0,1026.0,166.36
2016-09-15,TP42,Torre Pacheco,Torre Blanca,10.0,1044.0,238.52
2016-09-16,TP42,Torre Pacheco,Torre Blanca,10.0,842.0,259.26
2016-09-17,TP42,Torre Pacheco,Torre Blanca,10.0,836.0,251.18
2016-09-18,TP42,Torre Pacheco,Torre Blanca,9.0,992.0,204.18
2016-09-19,TP42,Torre Pacheco,Torre Blanca,10.0,919.0,235.27
2016-09-21,TP42,Torre Pacheco,Torre Blanca,10.0,797.0,237.97
2016-09-22,TP42,Torre Pacheco,Torre Blanca,10.0,814.0,221.81
2016-09-23,TP42,Torre Pacheco,Torre Blanca,10.0,972.0,212.46
2016-09-24,TP42,Torre Pacheco,Torre Blanca,10.0,1020.0,206.6
2016-09-25,TP42,Torre Pacheco,Torre Blanca,10.0,920.0,211.94
2016-09-26,TP42,Torre Pacheco,Torre Blanca,10.0,910.0,159.33
2016-09-27,TP42,Torre Pacheco,Torre Blanca,10.0,876.0,208.88
2016-09-28,TP42,Torre Pacheco,Torre Blanca,9.0,1072.0,190.66
2016-09-29,TP42,Torre Pacheco,Torre Blanca,9.0,976.0,160.41
2016-09-30,TP42,Torre Pacheco,Torre Blanca,10.0,880.0,213.12
2016-01-10,TP42,Torre Pacheco,Torre Blanca,10.0,765.0,203.23
2016-02-10,TP42,Torre Pacheco,Torre Blanca,10.0,812.0,205.28
2016-03-10,TP42,Torre Pacheco,Torre Blanca,10.0,783.0,216.47
2016-04-10,TP42,Torre Pacheco,Torre Blanca,10.0,938.0,192.55
2016-05-10,TP42,Torre Pacheco,Torre Blanca,10.0,852.0,193.0
2016-06-10,TP42,Torre Pacheco,Torre Blanca,10.0,796.0,199.04
2016-07-10,TP42,Torre Pacheco,Torre Blanca,10.0,728.0,198.36
2016-08-10,TP42,Torre Pacheco,Torre Blanca,9.0,771.0,179.49
2016-09-10,TP42,Torre Pacheco,Torre Blanca,9.0,867.0,145.5
2016-10-10,TP42,Torre Pacheco,Torre Blanca,10.0,786.0,186.55
2016-11-10,TP42,Torre Pacheco,Torre Blanca,10.0,724.0,203.61
2016-10-15,TP42,Torre Pacheco,Torre Blanca,9.0,713.0,196.9
2016-10-16,TP42,Torre Pacheco,Torre Blanca,9.0,877.0,165.31
2016-10-17,TP42,Torre Pacheco,Torre Blanca,9.0,711.0,175.34
2016-10-22,TP42,Torre Pacheco,Torre Blanca,9.0,824.0,153.63
2016-10-23,TP42,Torre Pacheco,Torre Blanca,9.0,675.5,153.86
2016-10-29,TP42,Torre Pacheco,Torre Blanca,9.0,640.6,173.07
2016-10-30,TP42,Torre Pacheco,Torre Blanca,9.0,643.9,171.58
2016-10-31,TP42,Torre Pacheco,Torre Blanca,9.0,772.0,165.19
2016-01-11,TP42,Torre Pacheco,Torre Blanca,9.0,788.0,137.73
2016-03-11,TP42,Torre Pacheco,Torre Blanca,9.0,624.5,134.12
2016-08-11,TP42,Torre Pacheco,Torre Blanca,9.0,621.4,161.9
2017-04-02,TP42,Torre Pacheco,Torre Blanca,9.0,600.9,118.15
2017-05-02,TP42,Torre Pacheco,Torre Blanca,9.0,828.0,160.69
2017-06-02,TP42,Torre Pacheco,Torre Blanca,9.0,663.1,130.41
2017-07-02,TP42,Torre Pacheco,Torre Blanca,9.0,704.0,166.71
2017-08-02,TP42,Torre Pacheco,Torre Blanca,9.0,662.2,176.18
2017-09-02,TP42,Torre Pacheco,Torre Blanca,9.0,811.0,150.14
2017-02-15,TP42,Torre Pacheco,Torre Blanca,9.0,870.0,156.71
2017-02-16,TP42,Torre Pacheco,Torre Blanca,9.0,789.0,165.28
