fecha,tmed,tmax,tmin,hrmed,hrmax,hrmin,radmed,vvmed,vvmax,dvmed,prec,eto
10/02/2003,    13.80,    18.90,    10.60,    54.10,    73.90,    33.70,   113.90,     2.00,     5.60,    54.60,     0.00,     2.50
11/02/2003,    11.50,    17.80,     6.40,    71.30,    90.20,    47.00,   145.30,     1.10,     4.60,   237.20,     0.00,     1.70
12/02/2003,    11.80,    17.60,     6.30,    79.40,    96.60,    45.40,    82.80,     0.70,     3.10,    76.90,     0.50,     1.30
13/02/2003,    11.60,    15.60,     9.50,    88.30,    99.90,    54.70,    70.80,     0.90,     3.40,   259.10,    16.40,     1.20
14/02/2003,    10.90,    14.90,     8.60,    83.30,    99.90,    51.70,   107.30,     0.70,     5.20,    79.00,     0.00,     1.30
15/02/2003,     9.10,    11.90,     7.80,    71.20,    96.30,    53.20,    79.50,     1.00,     3.90,   323.10,     0.00,     1.20
16/02/2003,     9.20,    13.90,     6.30,    75.40,    92.70,    54.10,    82.90,     1.50,     3.30,   265.50,     1.30,     1.40
17/02/2003,     8.60,    15.20,     4.40,None,None,None,   186.10,     1.70,     4.60,   282.00,     0.00,None
18/02/2003,     6.00,     8.90,     2.70,    75.50,    99.90,    50.40,    44.00,     0.60,     2.50,   252.40,     2.20,     0.80
19/02/2003,     7.90,    11.20,     5.00,    97.60,    99.90,    88.20,    53.60,     0.70,     3.50,    27.00,     5.50,     0.70
20/02/2003,    11.70,    16.50,     7.60,None,None,None,   122.30,     1.40,     5.40,   246.50,     0.00,None
21/02/2003,    11.10,    16.40,     5.70,    61.20,    91.90,    21.00,   172.50,     1.30,     5.40,   123.80,     0.00,None
22/02/2003,    12.20,    16.90,     8.90,    79.10,    99.90,    48.70,   116.10,     0.80,     3.80,   126.20,     0.00,     1.50
23/02/2003,    11.70,    15.40,     8.40,    89.60,    99.90,    63.70,    65.70,     0.90,     3.30,    74.40,     0.00,     1.10
24/02/2003,    12.30,    13.50,    10.90,    98.10,    99.90,    90.00,    17.30,     1.30,     4.50,    76.00,     0.30,     0.60
25/02/2003,    14.30,    17.40,    12.10,    92.20,    99.90,    68.90,    55.80,     1.50,     4.80,    72.10,    17.70,     1.20
26/02/2003,    13.50,    18.10,     9.80,    73.10,    99.90,    35.40,   171.30,     1.80,     6.10,   229.10,     2.60,     2.40
27/02/2003,    13.80,    16.90,    10.80,    58.00,    83.50,    44.60,   121.30,     2.50,     7.90,   287.80,     0.00,     2.40
28/02/2003,    14.80,    20.60,    10.90,    54.60,    82.10,    31.40,   178.30,     1.30,     4.10,   271.10,     0.00,     2.70
01/03/2003,    14.20,    22.20,     7.80,    71.60,    92.10,    39.50,   192.30,     1.30,     4.20,   254.20,     0.00,     2.70
02/03/2003,    17.30,    24.30,    12.40,    52.00,    67.00,    31.20,   144.40,     1.30,     4.20,   234.40,     0.00,     2.90
03/03/2003,    20.40,    25.20,    16.00,    45.70,    53.80,    36.00,   191.60,     1.60,     5.50,   289.40,     0.00,     3.60
04/03/2003,    19.30,    25.80,    11.40,    57.20,    99.90,    33.60,   202.80,     1.20,     5.20,   212.80,     0.00,     3.00
05/03/2003,    15.10,    22.50,     9.20,    73.60,    99.90,    36.80,   187.00,     1.10,     4.70,   143.90,     0.00,     2.60
06/03/2003,    15.50,    23.30,    10.20,    67.30,    99.90,    40.00,   180.80,     1.30,     5.40,    78.70,     0.00,     2.70
07/03/2003,    14.80,    20.60,    11.60,    82.20,    99.90,    48.40,   149.50,     0.60,     4.70,   272.80,     0.00,     2.00
08/03/2003,    13.30,    17.60,     9.00,    86.40,    99.90,    58.40,    73.80,     0.90,     3.70,    99.90,     0.00,     1.40
09/03/2003,    13.20,    20.70,     8.80,    75.70,    99.90,    32.40,   203.80,     1.00,     4.10,    94.80,     0.00,None
10/03/2003,    13.10,    21.40,     6.40,None,None,None,   212.00,     0.80,     4.80,   125.50,     0.00,None
11/03/2003,    13.70,    22.50,     6.60,None,None,None,   213.20,     0.80,     3.50,   164.80,     0.00,None
12/03/2003,    15.10,    24.60,     7.80,None,None,None,   214.70,     0.90,     4.10,   262.70,     0.00,None
13/03/2003,    13.60,    21.50,     8.10,    85.60,    99.90,    55.30,   173.80,     1.20,     4.30,    72.20,     0.00,     2.40
14/03/2003,    15.60,    21.10,    12.70,    74.40,    91.10,    51.40,   184.90,     1.50,     4.60,   262.00,     0.00,     2.70
15/03/2003,    14.80,    16.70,    13.40,    81.20,    92.60,    71.40,    48.40,     1.00,     3.80,    95.00,     0.00,     1.20
16/03/2003,    12.70,    14.80,     9.20,    70.30,    99.90,    36.60,    94.30,     2.00,     5.80,    77.70,     0.70,     2.10
17/03/2003,    11.00,    13.50,     8.00,    72.40,    98.60,    51.10,    49.40,     1.30,     5.20,    80.50,     0.20,     1.30
18/03/2003,    11.40,    14.30,     8.60,    84.20,    99.90,    60.80,    67.90,     0.60,     3.20,    79.00,     2.20,     1.20
19/03/2003,    11.40,    16.20,     6.80,None,None,None,   166.50,     1.10,     4.30,    91.40,     0.00,None
20/03/2003,    12.50,    20.80,     5.70,None,None,None,   237.30,     0.90,     4.60,    76.30,     0.00,None
21/03/2003,    12.00,    19.30,     4.80,    60.70,    98.10,    25.40,   191.90,     1.20,None,    63.30,     0.00,None
22/03/2003,    13.60,    17.80,    10.80,    71.30,    87.10,    54.60,    87.40,     1.20,     4.50,    68.30,     0.00,     1.80
23/03/2003,    15.40,    20.90,     9.90,    64.00,    88.80,    35.60,   212.80,     1.60,     5.10,    71.00,     0.00,     3.20
24/03/2003,    13.60,    19.40,     9.60,    69.30,    93.70,    34.10,   217.10,     1.50,     6.10,   106.40,     0.00,     3.10
25/03/2003,    13.60,    19.90,     8.10,    70.10,    93.80,    38.50,   190.70,     1.00,     4.50,    90.40,     0.00,     2.60
26/03/2003,    15.50,    23.90,     9.90,    70.70,    91.00,    39.80,   182.30,     0.70,     3.90,   319.40,     0.00,     2.70
27/03/2003,    14.60,    17.90,    10.60,    77.00,    95.60,    51.10,    69.00,     0.60,     3.10,    63.40,     1.40,     1.40
28/03/2003,    17.30,    24.10,    11.60,    63.50,    97.10,    30.60,   185.80,     1.00,     3.90,   276.40,     0.10,     3.10
29/03/2003,    16.20,    21.50,    12.40,    69.60,    96.40,    42.20,   115.50,     1.10,     3.60,   215.60,     2.30,     2.30
30/03/2003,    18.00,    24.10,    13.20,    63.40,    98.40,    28.90,   204.70,     1.50,     5.70,   252.60,     0.50,     3.50
31/03/2003,    17.40,    24.10,    10.90,    56.40,    89.50,    28.20,   218.40,     1.30,     5.90,    91.40,     0.10,     3.60
01/04/2003,    17.20,    24.50,    11.00,    65.40,    95.80,    33.70,   234.70,     1.00,     4.00,   118.50,     0.00,     3.40
02/04/2003,    19.00,    26.00,    11.10,    49.10,    82.10,    23.40,   157.70,     2.20,     5.40,   306.80,     0.00,     4.20
03/04/2003,    14.80,    18.60,    10.00,    37.20,    57.90,    20.00,   102.50,     3.40,     7.60,   344.20,     0.00,     4.10
04/04/2003,    13.20,    19.40,     8.70,    40.90,    72.70,    24.20,   257.80,     1.70,     5.70,   209.20,     0.00,     3.80
05/04/2003,    12.80,    19.30,     6.80,    61.90,    84.90,    37.30,   211.00,     1.10,     5.10,   113.40,     0.00,     3.00
06/04/2003,    15.90,    24.70,     6.50,    56.20,    91.70,    26.50,   276.30,     2.20,     5.60,   253.40,     0.00,     4.70
07/04/2003,    17.30,    23.60,     9.80,    51.90,    71.90,    26.60,   269.10,     2.40,     6.40,    88.70,     0.00,     4.80
08/04/2003,    15.50,    19.80,    10.80,    64.30,    90.20,    40.70,   238.70,     1.90,     5.20,    65.90,     0.00,     3.60
09/04/2003,    16.10,    23.70,     9.80,    65.70,    89.90,    37.40,   246.10,     1.20,     4.50,   275.90,     0.00,     3.70
10/04/2003,    19.00,    26.30,    12.10,    57.20,    89.80,    29.50,   241.30,     1.20,     6.30,   159.60,     0.00,     4.00
11/04/2003,    18.10,    21.40,    14.30,    43.90,    57.70,    32.70,    98.80,     1.90,     5.90,   247.50,     0.00,     3.30
12/04/2003,    18.20,    25.30,    12.60,    49.40,    68.70,    29.20,   227.40,     1.00,     3.80,   260.60,     0.00,     3.70
13/04/2003,    17.30,    23.40,    11.80,    67.10,    89.40,    38.60,   257.50,     1.90,     6.20,    59.80,     0.00,     4.20
14/04/2003,    18.50,    22.70,    14.70,    55.40,    74.60,    34.90,   193.00,     1.60,     5.10,   186.80,     0.00,     3.70
15/04/2003,    15.70,    20.40,    13.30,    71.30,    81.90,    43.80,   109.40,     1.20,     4.10,   340.30,     0.40,     2.40
16/04/2003,    14.00,    15.80,    12.30,    84.80,    95.50,    75.10,    31.30,     1.50,     5.00,   303.70,    30.70,     1.10
17/04/2003,    16.80,    22.90,    12.00,    65.00,    87.50,    42.40,   255.30,     1.00,     5.70,   196.00,     0.10,     3.70
18/04/2003,    16.80,    22.10,    10.60,    69.30,    94.30,    48.70,   201.70,     0.90,     4.30,   124.20,     0.00,     3.10
19/04/2003,    15.80,    20.70,    12.80,    75.70,    93.20,    50.70,   149.60,     0.90,     3.60,    52.60,     3.20,     2.50
20/04/2003,    17.00,    21.70,    10.30,    52.90,    78.90,    38.80,   244.40,     1.60,     6.10,   240.20,     0.00,     3.90
21/04/2003,    17.30,    24.50,    10.30,    56.20,    82.60,    31.50,   274.60,     1.20,     5.90,   112.80,     0.00,     4.20
22/04/2003,    15.90,    20.40,    11.60,    66.10,    92.60,    42.70,   127.60,     1.40,     4.30,   103.30,     0.00,     2.60
23/04/2003,    18.10,    24.60,    10.90,    56.10,    89.30,    31.00,   276.20,     1.00,     3.90,     1.90,     0.00,     4.20
24/04/2003,    19.70,    27.30,    12.90,    53.40,    81.50,    26.80,   272.50,     1.10,     5.60,   150.90,     0.00,     4.50
25/04/2003,    20.10,    28.90,    12.10,    56.80,    88.30,    31.70,   279.40,     1.00,     3.90,   279.00,     0.00,     4.60
26/04/2003,    20.90,    30.20,    12.60,    54.90,    87.30,    22.00,   244.20,     1.10,     6.50,    32.60,     0.00,     4.60
27/04/2003,    20.30,    27.00,    14.00,    56.90,    82.70,    33.90,   288.80,     1.80,     6.50,    98.50,     0.00,     5.10
28/04/2003,    21.50,    30.10,    13.60,    59.50,    89.10,    31.20,   279.00,     1.00,     6.10,   348.70,     0.00,     4.70
29/04/2003,    20.70,    26.40,    14.60,    69.50,    91.30,    46.30,   192.90,     1.40,     4.60,    48.40,     0.00,     3.70
30/04/2003,    20.80,    27.60,    16.50,    60.60,    89.20,    28.50,   184.30,     1.10,     4.80,   169.60,     0.10,     3.80
01/05/2003,    19.70,    24.80,    14.20,    60.40,    81.60,    40.50,   250.50,     1.80,     5.80,    60.40,     0.00,     4.40
02/05/2003,    22.20,    29.80,    15.30,    57.20,    85.40,    27.70,   290.50,     1.30,     5.00,   259.30,     0.00,     5.20
03/05/2003,    19.90,    23.60,    16.20,    60.90,    78.60,    42.70,   259.80,     2.10,     6.00,    68.90,     0.00,     4.60
04/05/2003,    20.20,    26.50,    14.20,    50.40,    78.50,    26.50,   275.60,     1.50,     5.30,    66.60,     0.00,     4.90
05/05/2003,    21.10,    28.70,    14.70,    59.20,    91.20,    34.70,   238.80,     1.20,     4.20,   268.00,     4.10,     4.40
06/05/2003,    15.00,    16.90,    13.80,    84.50,    94.00,    71.60,    49.30,     1.50,     5.10,   263.40,    31.50,     1.40
07/05/2003,    16.60,    20.30,    12.50,    62.00,    93.00,    42.60,   141.20,     1.10,     3.90,   283.80,     2.30,     2.60
08/05/2003,    15.90,    18.50,    13.90,    82.30,    95.50,    61.90,    98.10,     0.70,     3.50,    71.50,     1.90,     1.80
09/05/2003,    19.60,    26.50,    14.40,    58.80,    81.70,    31.70,   297.70,     1.10,     3.30,   275.50,     0.00,     4.80
10/05/2003,    20.50,    26.90,    14.00,    60.40,    87.60,    38.30,   304.30,     1.10,     5.00,   111.40,     0.00,     4.90
11/05/2003,    20.50,    27.70,    13.30,    63.40,    93.00,    35.40,   287.40,     1.00,     3.90,   103.80,     0.00,     4.70
12/05/2003,    21.50,    28.00,    14.40,    58.60,    88.80,    34.10,   308.40,     1.20,     5.40,   108.70,     0.00,     5.10
13/05/2003,    23.30,    29.80,    17.00,    54.20,    81.10,    27.00,   299.70,     1.10,     5.20,   154.10,     0.00,     5.20
14/05/2003,    20.50,    26.20,    15.50,    68.60,    89.80,    42.70,   295.00,     1.90,     5.60,    88.70,     0.00,     5.00
15/05/2003,    20.00,    24.70,    16.10,    70.60,    90.50,    49.60,   268.80,     1.60,     5.90,    85.60,     0.60,     4.40
16/05/2003,    20.00,    26.30,    15.40,    76.10,    95.60,    46.50,   228.20,     1.20,     6.10,    69.30,     0.70,     4.00
17/05/2003,    21.70,    29.70,    16.20,    69.90,    95.40,    32.90,   283.30,     1.00,     4.50,   314.60,     0.10,     4.80
18/05/2003,    23.20,    32.20,    16.00,    64.80,    95.50,    30.30,   298.60,     1.00,     4.50,     5.80,     0.00,     5.30
19/05/2003,    25.40,    34.70,    16.00,    53.40,    92.30,    23.60,   308.50,     1.00,     5.80,   138.20,     0.00,     5.70
20/05/2003,    24.00,    27.50,    18.40,    51.40,    80.90,    37.50,   298.60,     2.30,     6.10,    95.30,     0.00,     5.70
21/05/2003,    21.90,    28.30,    15.90,    61.80,    90.90,    33.30,   306.50,     1.40,     5.60,   112.10,     0.00,     5.30
22/05/2003,    22.90,    30.00,    15.20,    54.50,    84.70,    29.10,   318.00,     1.30,     5.40,   135.10,     0.00,     5.60
23/05/2003,    24.60,    33.20,    15.60,    40.10,    76.80,    15.30,   318.80,     1.10,     5.70,   153.90,     0.00,     5.90
24/05/2003,    25.60,    34.10,    16.40,    36.30,    68.70,    19.70,   248.70,     1.20,     4.70,   298.20,     0.00,     5.40
25/05/2003,    21.20,    26.90,    15.40,    50.00,    77.50,    21.40,   298.50,     2.00,     6.30,    18.70,     0.00,     5.80
26/05/2003,    20.00,    26.80,    14.20,    49.80,    86.20,    15.20,   331.00,     1.90,     6.30,    52.50,     0.00,     6.00
27/05/2003,    20.50,    26.00,    13.10,    55.30,    85.60,    30.50,   312.00,     1.60,     5.90,   108.60,     0.00,     5.30
28/05/2003,    21.20,    27.30,    13.70,    57.40,    85.20,    37.10,   313.20,     1.30,     4.70,    93.50,     0.00,     5.20
29/05/2003,    22.00,    28.40,    15.30,    55.10,    77.50,    35.60,   312.90,     1.60,     5.30,    85.00,     0.00,     5.60
30/05/2003,    23.20,    31.00,    14.60,    50.40,    81.40,    28.30,   272.40,     1.30,     4.50,    72.30,     0.00,     5.30
31/05/2003,    25.00,    31.70,    17.50,    46.20,    72.40,    25.40,   267.90,     1.30,     4.80,   121.10,     0.00,     5.50
01/06/2003,    23.90,    31.50,    17.60,    51.10,    73.40,    30.30,   224.10,     1.10,     5.70,   125.60,     0.00,     4.70
02/06/2003,    25.80,    32.90,    17.10,    44.90,    69.70,    28.40,   301.00,     1.20,     5.90,   127.30,     0.00,     5.80
03/06/2003,    24.60,    31.10,    18.30,    61.50,    85.70,    36.90,   292.90,     1.40,     6.10,   124.70,     0.00,     5.50
04/06/2003,    22.70,    26.20,    18.70,    69.90,    88.40,    52.90,   131.20,     1.20,     5.10,    80.50,     0.00,     3.00
05/06/2003,    24.20,    29.90,    19.70,    63.00,    83.60,    39.90,   237.70,     1.90,     6.60,    78.40,     0.00,     5.10
06/06/2003,    25.40,    31.40,    19.30,    57.70,    81.70,    35.60,   285.80,     1.80,     6.10,    91.30,     0.00,     5.80
07/06/2003,    25.60,    31.40,    19.10,    53.00,    87.00,    30.40,   294.80,     2.00,     5.90,    91.20,     0.00,     6.10
08/06/2003,    25.80,    32.60,    19.50,    49.30,    71.70,    24.90,   252.30,     1.70,     6.30,    83.10,     0.00,     5.80
09/06/2003,    26.70,    34.00,    19.00,    49.90,    85.00,    28.70,   292.90,     1.60,     5.40,   112.10,     0.00,     6.10
10/06/2003,    27.50,    35.30,    19.00,    46.70,    79.00,    23.50,   296.80,     1.40,     6.40,   114.20,     0.00,     6.30
11/06/2003,    26.90,    34.20,    19.10,    48.30,    81.70,    23.10,   301.30,     1.90,     5.50,    73.60,     0.00,     6.70
12/06/2003,    28.20,    35.70,    19.60,    43.20,    71.40,    21.20,   301.90,     1.70,     5.70,    78.00,     0.00,     6.80
13/06/2003,    29.10,    35.40,    21.80,    40.50,    68.10,    24.70,   286.30,     1.70,     5.70,    59.90,     0.00,     6.60
14/06/2003,    30.50,    38.70,    22.10,    37.90,    55.90,    19.80,   241.90,     1.20,     5.50,   192.10,     0.00,     5.90
15/06/2003,    30.30,    39.20,    24.30,    38.30,    52.30,    21.50,   249.10,     1.40,     5.60,    54.90,     0.00,     6.40
16/06/2003,    26.70,    35.30,    21.20,    51.10,    71.60,    26.80,   230.00,     1.50,     5.60,   129.60,     0.20,     5.60
17/06/2003,    28.10,    34.70,    20.30,    44.50,    75.80,    26.40,   289.00,     1.70,     5.60,    84.50,     0.00,     6.40
18/06/2003,    26.80,    33.60,    19.90,    54.20,    77.00,    30.10,   307.30,     1.90,     6.60,    73.10,     0.00,     6.60
19/06/2003,    26.70,    31.90,    21.50,    58.10,    87.00,    41.30,   304.30,     1.70,     5.60,    72.00,     0.00,     6.00
20/06/2003,    27.30,    34.30,    19.20,    47.30,    80.00,    28.00,   316.60,     1.70,     6.00,    76.00,     0.00,     6.70
21/06/2003,    28.20,    36.20,    19.80,    40.50,    66.90,    21.40,   322.90,     1.70,     5.60,    59.60,     0.00,     7.10
22/06/2003,    28.50,    36.40,    20.60,    42.60,    75.90,    22.30,   303.60,     1.60,     6.10,    75.00,     0.00,     6.80
23/06/2003,    29.10,    34.60,    23.10,    58.40,    76.60,    38.70,   282.00,     1.80,     5.80,    97.40,     0.00,     6.30
24/06/2003,    30.50,    39.10,    24.40,    55.20,    75.30,    22.20,   277.60,     1.30,     5.30,   176.10,     0.00,     6.50
25/06/2003,    30.20,    38.50,    23.80,    54.70,    82.50,    29.40,   290.30,     1.70,     6.50,   114.20,     0.00,     6.90
26/06/2003,    29.60,    37.00,    22.20,    53.90,    89.30,    22.30,   258.00,     1.20,     6.10,    73.20,     0.00,     5.80
